 filename cell_type xmin xmax ymin ymax
4224 315.jpg RBC 72 157 1 79
4225 315.jpg RBC 221 316 19 108
4226 315.jpg RBC 265 390 51 151
4227 315.jpg RBC 459 549 79 161
4228 315.jpg RBC 253 415 321 388
4229 315.jpg RBC 240 341 329 422
4230 315.jpg Platelets 16 53 198 236
4231 315.jpg Platelets 121 166 96 143
4232 315.jpg Platelets 421 482 392 445
4233 315.jpg WBC 141 338 97 312
4234 316.jpg Platelets 106 146 109 139
4235 316.jpg Platelets 331 379 102 142
4236 317.jpg WBC 70 277 329 480
4237 317.jpg WBC 164 362 20 205
4238 317.jpg Platelets 278 311 268 298
4239 318.jpg RBC 16 119 195 303
4240 318.jpg RBC 75 203 300 412
4241 318.jpg RBC 516 626 108 213
4242 318.jpg RBC 373 469 105 225
4243 318.jpg RBC 171 296 205 314
4244 318.jpg RBC 383 479 310 430
4245 318.jpg RBC 279 378 312 442
4246 318.jpg RBC 447 552 1 91
4247 318.jpg RBC 200 288 411 480
4248 318.jpg RBC 355 454 1 84
4249 318.jpg RBC 8 123 1 65
4250 318.jpg RBC 580 640 232 331
4251 318.jpg RBC 1 83 383 480
4252 319.jpg RBC 62 165 73 175
4253 319.jpg RBC 236 345 216 348
4254 319.jpg RBC 129 229 300 396
4255 319.jpg RBC 365 494 306 425
4256 319.jpg RBC 494 593 36 138
4257 319.jpg RBC 177 273 25 132
4258 319.jpg RBC 64 182 192 284
4259 319.jpg RBC 45 146 368 446
4260 319.jpg RBC 528 632 289 389
4261 319.jpg RBC 57 225 254 325
4262 319.jpg WBC 280 507 43 236
4263 320.jpg RBC 322 460 250 357
4264 320.jpg RBC 1 119 234 342
4265 320.jpg RBC 26 142 106 220
4266 320.jpg RBC 4 114 1 93
4267 320.jpg RBC 154 264 104 197
4268 320.jpg RBC 132 237 204 297
4269 320.jpg RBC 268 356 137 266
4270 320.jpg RBC 277 381 377 477
4271 320.jpg RBC 78 203 341 450
4272 320.jpg RBC 537 640 202 315
4273 320.jpg RBC 537 640 96 208
4274 320.jpg RBC 423 526 311 423
4275 320.jpg RBC 218 321 265 377
4276 320.jpg RBC 500 624 1 60
4277 320.jpg WBC 142 369 1 126
4278 321.jpg WBC 183 334 285 425
4279 321.jpg RBC 160 266 155 279
4280 321.jpg RBC 1 105 29 153
4281 321.jpg RBC 89 196 103 215
4282 321.jpg RBC 41 147 168 280
4283 321.jpg RBC 82 189 234 346
4284 321.jpg RBC 32 138 260 372
4285 321.jpg RBC 1 102 345 444
4286 321.jpg RBC 292 395 401 480
4287 321.jpg RBC 381 487 319 419
4288 321.jpg RBC 456 534 312 419
4289 321.jpg RBC 478 594 277 406
4290 321.jpg RBC 567 640 243 353
4291 321.jpg RBC 559 640 389 480
4292 321.jpg RBC 504 607 97 185
4293 321.jpg RBC 374 533 83 207
4294 321.jpg RBC 305 408 1 88
4295 321.jpg RBC 243 346 146 234
4296 321.jpg RBC 316 419 236 324
4297 321.jpg Platelets 146 182 337 382
4298 321.jpg Platelets 108 144 352 397
4299 321.jpg Platelets 171 207 413 458
4300 321.jpg RBC 83 201 1 77
4301 322.jpg WBC 310 471 1 128
4302 322.jpg RBC 89 192 89 206
4303 322.jpg RBC 265 368 114 231
4304 322.jpg RBC 203 295 176 318
4305 322.jpg RBC 109 204 195 306
4306 322.jpg RBC 391 486 117 228
4307 322.jpg RBC 376 471 250 361
4308 322.jpg RBC 314 419 357 477
4309 322.jpg RBC 25 142 309 428
4310 322.jpg RBC 497 604 1 97
4311 322.jpg RBC 578 640 144 248
4312 322.jpg RBC 570 640 252 390
4313 322.jpg RBC 494 588 325 427
4314 322.jpg RBC 399 517 334 457
4315 322.jpg RBC 19 103 234 344
4316 322.jpg RBC 484 587 196 313
4317 323.jpg WBC 75 224 179 315
4318 323.jpg Platelets 440 495 283 317
4319 323.jpg RBC 241 358 86 199
4320 323.jpg RBC 212 293 48 142
4321 323.jpg RBC 364 463 143 228
4322 323.jpg RBC 424 545 137 228
4323 323.jpg RBC 227 348 193 300
4324 323.jpg RBC 207 328 265 372
4325 323.jpg RBC 139 260 320 427
4326 323.jpg RBC 256 377 365 472
4327 323.jpg RBC 390 511 356 463
4328 323.jpg RBC 506 624 110 196
4329 323.jpg RBC 517 638 57 148
4330 323.jpg RBC 421 526 8 107
4331 323.jpg RBC 70 200 23 145
4332 323.jpg RBC 19 129 70 186
4333 323.jpg RBC 1 87 128 251
4334 323.jpg RBC 1 79 194 318
4335 323.jpg RBC 1 75 264 366
4336 323.jpg RBC 1 75 310 412
4337 323.jpg RBC 24 105 355 459
4338 323.jpg RBC 11 103 423 480
4339 323.jpg RBC 207 300 1 51
4340 323.jpg RBC 275 365 1 74
4341 324.jpg RBC 166 284 236 336
4342 324.jpg RBC 32 153 194 313
4343 324.jpg RBC 135 236 340 442
4344 324.jpg RBC 51 152 304 406
4345 324.jpg RBC 558 640 157 254
4346 324.jpg RBC 446 541 102 196
4347 324.jpg RBC 255 370 1 110
4348 324.jpg RBC 73 195 43 160
4349 324.jpg RBC 150 231 150 230
4350 324.jpg RBC 561 640 383 480
4351 324.jpg WBC 415 606 224 400
4352 325.jpg RBC 28 134 286 382
4353 325.jpg RBC 82 181 201 296
4354 325.jpg RBC 60 159 1 85
4355 325.jpg RBC 180 286 3 107
4356 325.jpg RBC 329 455 1 85
4357 325.jpg RBC 304 405 97 202
4358 325.jpg RBC 408 509 128 233
4359 325.jpg RBC 468 582 266 349
4360 325.jpg RBC 158 272 374 480
4361 325.jpg RBC 507 621 79 185
4362 325.jpg RBC 469 583 29 135
4363 325.jpg RBC 526 640 189 272
4364 325.jpg RBC 194 295 204 310
4365 325.jpg RBC 133 245 109 227
4366 325.jpg WBC 225 456 259 479
4367 326.jpg WBC 76 217 106 228
4368 326.jpg WBC 498 639 304 480
4369 326.jpg Platelets 177 211 76 115
4370 326.jpg Platelets 61 95 441 480
4371 326.jpg RBC 17 144 330 428
4372 326.jpg RBC 107 234 345 443
4373 326.jpg RBC 86 213 223 321
4374 326.jpg RBC 31 158 208 306
4375 326.jpg RBC 367 494 286 384
4376 326.jpg RBC 346 473 175 273
4377 326.jpg RBC 296 423 46 144
4378 326.jpg RBC 417 511 84 188
4379 326.jpg RBC 4 98 1 104
4380 326.jpg RBC 1 77 97 200
4381 326.jpg RBC 564 640 49 167
4382 326.jpg RBC 507 623 126 245
4383 327.jpg RBC 474 575 80 176
4384 327.jpg RBC 405 506 78 174
4385 327.jpg RBC 453 550 227 348
4386 327.jpg RBC 64 161 89 210
4387 327.jpg RBC 1 87 330 434
4388 327.jpg RBC 277 389 301 394
4389 327.jpg WBC 279 437 128 301
4390 327.jpg Platelets 604 640 125 177
4391 328.jpg RBC 226 338 141 240
4392 328.jpg RBC 183 319 40 156
4393 328.jpg RBC 327 439 143 247
4394 328.jpg RBC 505 611 291 393
4395 328.jpg RBC 534 638 387 480
4396 328.jpg RBC 165 268 402 480
4397 328.jpg RBC 273 389 293 390
4398 328.jpg RBC 1 95 1 93
4399 328.jpg RBC 410 517 236 360
4400 328.jpg RBC 349 458 1 111
4401 328.jpg RBC 562 640 71 188
4402 328.jpg RBC 525 624 174 292
4403 328.jpg RBC 108 226 169 285
4404 328.jpg Platelets 233 281 1 46
4405 328.jpg WBC 329 541 355 480
4406 329.jpg RBC 316 426 202 276
4407 329.jpg RBC 370 460 17 123
4408 329.jpg RBC 176 291 2 113
4409 329.jpg RBC 1 97 232 364
4410 329.jpg RBC 88 192 217 324
4411 329.jpg RBC 202 304 194 283
4412 329.jpg RBC 380 476 273 389
4413 329.jpg RBC 470 560 214 363
4414 329.jpg RBC 559 640 212 358
4415 329.jpg RBC 513 625 75 177
4416 329.jpg RBC 354 467 116 204
4417 329.jpg RBC 396 509 392 480
4418 329.jpg Platelets 127 167 156 201
4419 329.jpg WBC 132 355 274 480
4420 330.jpg RBC 76 180 319 422
4421 330.jpg RBC 137 246 259 369
4422 330.jpg RBC 237 354 297 406
4423 330.jpg RBC 236 353 383 480
4424 330.jpg RBC 361 480 341 452
4425 330.jpg RBC 455 574 178 289
4426 330.jpg RBC 330 457 222 341
4427 330.jpg RBC 25 136 182 285
4428 330.jpg RBC 43 155 81 180
4429 330.jpg RBC 71 179 1 82
4430 330.jpg RBC 415 507 96 187
4431 330.jpg RBC 477 569 87 178
4432 330.jpg RBC 548 640 1 91
4433 330.jpg RBC 453 546 1 87
4434 330.jpg RBC 533 640 327 440
4435 330.jpg RBC 430 557 288 408
4436 330.jpg WBC 143 400 11 196
4437 331.jpg RBC 115 226 345 427
4438 331.jpg RBC 1 112 318 400
4439 331.jpg RBC 265 344 377 476
4440 331.jpg RBC 9 130 89 194
4441 331.jpg RBC 84 205 166 271
4442 331.jpg RBC 499 620 172 277
4443 331.jpg RBC 431 552 159 264
4444 331.jpg RBC 287 384 203 284
4445 331.jpg RBC 32 154 1 94
4446 331.jpg RBC 531 613 68 172
4447 331.jpg RBC 536 639 332 455
4448 331.jpg RBC 388 488 408 480
4449 331.jpg Platelets 217 256 73 115
4450 331.jpg Platelets 519 562 36 85
4451 331.jpg WBC 251 458 1 173
4452 332.jpg RBC 10 94 163 258
4453 332.jpg RBC 243 346 200 327
4454 332.jpg RBC 477 580 123 250
4455 332.jpg RBC 416 527 316 441
4456 332.jpg RBC 385 480 155 256
4457 332.jpg RBC 391 486 26 127
4458 332.jpg RBC 1 87 312 412
4459 332.jpg RBC 566 640 71 171
4460 332.jpg WBC 134 304 92 209
4461 332.jpg Platelets 260 299 364 400
4462 332.jpg Platelets 472 511 255 291
4463 333.jpg RBC 278 366 196 291
4464 333.jpg RBC 359 447 239 334
4465 333.jpg RBC 523 611 110 205
4466 333.jpg RBC 447 568 198 309
4467 333.jpg RBC 183 304 95 206
4468 333.jpg RBC 164 268 201 307
4469 333.jpg RBC 191 295 1 105
4470 333.jpg RBC 90 194 171 277
4471 333.jpg RBC 496 600 304 410
4472 333.jpg RBC 271 375 338 444
4473 333.jpg RBC 157 261 370 476
4474 333.jpg RBC 1 104 311 417
4475 333.jpg RBC 104 208 285 391
4476 333.jpg WBC 305 521 13 214
4477 333.jpg Platelets 592 630 277 314
4478 334.jpg RBC 287 394 293 395
4479 334.jpg RBC 214 302 281 365
4480 334.jpg RBC 44 131 49 173
4481 334.jpg RBC 522 629 122 224
4482 334.jpg RBC 161 270 163 267
4483 334.jpg RBC 246 343 171 268
4484 334.jpg RBC 305 404 178 270
4485 334.jpg RBC 158 257 370 462
4486 334.jpg RBC 1 70 195 296
4487 334.jpg RBC 134 233 279 371
4488 334.jpg RBC 437 531 119 223
4489 334.jpg RBC 458 576 237 346
4490 334.jpg RBC 419 537 331 440
4491 334.jpg WBC 244 483 1 178
4492 335.jpg RBC 68 165 154 249
4493 335.jpg RBC 1 66 145 260
4494 335.jpg RBC 207 334 160 270
4495 335.jpg RBC 435 540 347 437
4496 335.jpg RBC 535 639 356 464
4497 335.jpg RBC 446 550 221 329
4498 335.jpg RBC 509 640 94 207
4499 335.jpg RBC 456 560 3 111
4500 335.jpg RBC 354 458 144 252
4501 335.jpg RBC 169 277 317 455
4502 335.jpg RBC 64 166 302 406
4503 335.jpg RBC 74 176 200 304
4504 335.jpg RBC 141 217 18 109
4505 335.jpg RBC 316 409 47 141
4506 335.jpg RBC 356 465 1 56
4507 335.jpg RBC 35 128 65 159
4508 335.jpg RBC 66 181 371 463
4509 335.jpg WBC 247 462 352 480
4510 336.jpg WBC 156 292 248 363
4511 336.jpg Platelets 140 191 202 250
4512 336.jpg RBC 486 599 81 196
4513 336.jpg RBC 423 507 265 356
4514 336.jpg RBC 556 639 347 438
4515 336.jpg RBC 368 495 315 430
4516 336.jpg RBC 261 388 332 447
4517 336.jpg RBC 369 480 171 263
4518 336.jpg RBC 378 485 44 164
4519 336.jpg RBC 180 278 104 211
4520 336.jpg RBC 58 156 142 249
4521 336.jpg RBC 1 87 124 267
4522 336.jpg RBC 279 377 236 343
4523 336.jpg RBC 282 380 127 234
4524 336.jpg RBC 246 377 1 115
4525 336.jpg RBC 153 254 1 78
4526 336.jpg RBC 453 594 1 108
4527 336.jpg RBC 1 68 241 351
4528 336.jpg RBC 41 139 1 108
4529 337.jpg RBC 131 243 358 450
4530 337.jpg RBC 279 398 64 171
4531 337.jpg RBC 471 590 3 110
4532 337.jpg RBC 544 640 88 191
4533 337.jpg RBC 465 584 157 264
4534 337.jpg RBC 69 147 307 438
4535 337.jpg RBC 417 536 373 480
4536 337.jpg RBC 396 515 265 372
4537 337.jpg RBC 335 450 1 75
4538 337.jpg RBC 40 159 31 138
4539 337.jpg WBC 123 340 150 358
4540 338.jpg RBC 204 354 56 155
4541 338.jpg RBC 116 214 223 317
4542 338.jpg RBC 517 610 239 365
4543 338.jpg WBC 189 314 288 408
4544 339.jpg RBC 87 176 300 396
4545 339.jpg RBC 299 416 180 283
4546 339.jpg RBC 553 640 229 322
4547 339.jpg RBC 509 613 142 245
4548 339.jpg RBC 499 605 1 101
4549 339.jpg RBC 453 559 62 163
4550 339.jpg RBC 534 640 58 159
4551 339.jpg RBC 408 525 239 342
4552 339.jpg RBC 329 418 378 472
4553 339.jpg RBC 491 584 398 480
4554 339.jpg RBC 406 499 398 480
4555 339.jpg RBC 6 99 398 480
4556 339.jpg RBC 152 235 23 129
4557 339.jpg WBC 6 130 10 154
4558 339.jpg Platelets 331 378 35 75
4559 340.jpg RBC 26 124 217 319
4560 340.jpg RBC 131 229 225 327
4561 340.jpg RBC 64 162 115 217
4562 340.jpg RBC 1 82 113 213
4563 340.jpg RBC 265 360 173 271
4564 340.jpg RBC 166 292 131 222
4565 340.jpg RBC 138 256 64 137
4566 340.jpg RBC 34 150 1 81
4567 340.jpg RBC 462 592 54 162
4568 340.jpg RBC 345 471 1 74
4569 340.jpg RBC 248 349 71 173
4570 340.jpg RBC 420 524 181 299
4571 340.jpg RBC 478 582 167 269
4572 340.jpg RBC 69 167 369 471
4573 340.jpg RBC 376 474 293 395
4574 340.jpg WBC 171 399 285 480
4575 341.jpg RBC 422 536 191 291
4576 341.jpg RBC 53 192 141 262
4577 341.jpg RBC 354 480 277 393
4578 341.jpg RBC 223 349 230 346
4579 341.jpg RBC 514 615 358 455
4580 341.jpg RBC 246 344 1 86
4581 341.jpg RBC 100 198 49 135
4582 341.jpg RBC 92 190 290 376
4583 341.jpg RBC 394 469 388 469
4584 341.jpg WBC 160 334 76 220
4585 342.jpg RBC 30 140 168 264
4586 342.jpg RBC 12 109 35 133
4587 342.jpg RBC 25 137 352 452
4588 342.jpg RBC 109 221 318 418
4589 342.jpg RBC 158 273 240 361
4590 342.jpg RBC 248 345 346 441
4591 342.jpg RBC 350 453 292 382
4592 342.jpg RBC 329 451 58 168
4593 342.jpg RBC 170 300 1 101
4594 342.jpg RBC 168 277 110 203
4595 342.jpg RBC 203 293 152 230
4596 342.jpg RBC 388 538 1 76
4597 342.jpg RBC 524 637 221 301
4598 342.jpg RBC 470 553 122 205
4599 342.jpg RBC 511 606 94 201
4600 342.jpg WBC 472 640 290 474
4601 342.jpg Platelets 413 482 230 303
4602 342.jpg Platelets 68 113 113 157
4603 342.jpg Platelets 112 164 25 64
4604 343.jpg WBC 68 286 315 480
4605 343.jpg RBC 346 446 361 454
4606 343.jpg RBC 53 146 179 299
4607 343.jpg RBC 449 536 400 480
4608 343.jpg RBC 461 548 132 212
4609 343.jpg RBC 454 541 295 375
4610 343.jpg RBC 417 508 283 383
4611 343.jpg RBC 278 369 342 451
4612 343.jpg RBC 545 636 62 159
4613 343.jpg RBC 485 576 91 188
4614 343.jpg RBC 376 438 171 253
4615 343.jpg RBC 329 395 177 271
4616 343.jpg RBC 291 407 59 168
4617 343.jpg RBC 299 404 1 68
4618 343.jpg RBC 346 449 26 138
4619 343.jpg RBC 134 241 1 95
4620 343.jpg RBC 1 98 38 164
4621 343.jpg RBC 165 257 160 264
4622 343.jpg RBC 464 566 209 319
4623 344.jpg RBC 256 373 16 118
4624 344.jpg RBC 412 506 37 136
4625 344.jpg RBC 115 208 10 99
4626 344.jpg RBC 515 632 144 285
4627 344.jpg RBC 373 484 237 344
4628 344.jpg RBC 502 613 45 152
4629 344.jpg RBC 45 144 94 198
4630 344.jpg RBC 465 576 315 422
4631 344.jpg RBC 161 272 302 409
4632 344.jpg RBC 322 433 331 438
4633 344.jpg RBC 114 236 392 480
4634 344.jpg RBC 482 603 414 480
4635 344.jpg WBC 181 396 115 326
4636 344.jpg Platelets 480 526 208 252
4637 345.jpg RBC 451 544 271 365
4638 345.jpg RBC 453 546 340 434
4639 345.jpg RBC 205 302 369 480
4640 345.jpg RBC 270 367 319 430
4641 345.jpg RBC 164 245 173 279
4642 345.jpg RBC 206 309 52 179
4643 345.jpg RBC 61 160 131 236
4644 345.jpg RBC 555 640 172 274
4645 345.jpg RBC 37 144 303 403
4646 345.jpg RBC 502 610 57 157
4647 345.jpg RBC 381 489 2 102
4648 345.jpg RBC 103 193 25 113
4649 345.jpg RBC 1 89 32 120
4650 345.jpg RBC 247 352 248 336
4651 345.jpg RBC 1 80 138 238
4652 345.jpg RBC 106 182 228 319
4653 345.jpg WBC 268 554 91 286
4654 346.jpg RBC 107 200 250 358
4655 346.jpg RBC 278 408 358 467
4656 346.jpg RBC 426 529 62 163
4657 346.jpg RBC 266 388 69 171
4658 346.jpg RBC 162 274 65 175
4659 346.jpg RBC 492 596 250 355
4660 346.jpg RBC 544 640 176 287
4661 346.jpg RBC 5 135 179 288
4662 346.jpg Platelets 91 164 368 428
4663 346.jpg WBC 274 460 163 350
4664 347.jpg RBC 381 494 274 367
4665 347.jpg RBC 435 554 156 274
4666 347.jpg RBC 347 455 96 204
4667 347.jpg RBC 282 386 150 243
4668 347.jpg RBC 343 447 1 93
4669 347.jpg RBC 355 466 379 480
4670 347.jpg RBC 220 330 407 480
4671 347.jpg RBC 448 560 1 107
4672 347.jpg RBC 547 640 334 442
4673 347.jpg RBC 173 266 63 171
4674 347.jpg RBC 54 147 73 181
4675 347.jpg RBC 10 103 126 234
4676 347.jpg WBC 28 255 223 407
4677 348.jpg RBC 227 328 85 209
4678 348.jpg RBC 225 326 83 207
4679 348.jpg RBC 366 466 1 96
4680 348.jpg RBC 343 443 136 232
4681 348.jpg RBC 166 286 195 291
4682 348.jpg RBC 98 221 297 418
4683 348.jpg RBC 436 559 83 204
4684 348.jpg RBC 457 563 283 394
4685 348.jpg RBC 552 640 336 429
4686 348.jpg RBC 1 94 250 371
4687 348.jpg WBC 216 517 209 480
4688 349.jpg RBC 373 477 277 385
4689 349.jpg RBC 188 313 267 390
4690 349.jpg RBC 279 404 149 272
4691 349.jpg RBC 141 270 1 71
4692 349.jpg RBC 74 170 236 326
4693 349.jpg RBC 39 135 111 201
4694 349.jpg RBC 144 240 311 401
4695 349.jpg RBC 443 539 364 454
4696 349.jpg Platelets 343 380 270 302
4697 349.jpg WBC 371 613 1 192
4698 350.jpg RBC 378 489 278 374
4699 350.jpg RBC 448 580 67 177
4700 350.jpg RBC 308 409 23 145
4701 350.jpg RBC 10 117 220 337
4702 350.jpg RBC 65 181 190 319
4703 350.jpg RBC 171 279 66 185
4704 350.jpg RBC 136 259 329 442
4705 350.jpg RBC 229 350 322 414
4706 350.jpg RBC 25 160 368 477
4707 350.jpg RBC 370 489 382 477
4708 350.jpg RBC 525 638 8 93
4709 350.jpg RBC 20 141 28 147
4710 350.jpg RBC 510 608 259 359
4711 350.jpg RBC 566 640 152 265
4712 350.jpg RBC 424 581 163 278
4713 350.jpg WBC 185 447 127 338
4714 350.jpg Platelets 320 360 398 443
4715 350.jpg Platelets 127 183 79 128
4716 351.jpg RBC 141 236 99 203
4717 351.jpg RBC 84 181 3 101
4718 351.jpg RBC 251 345 1 93
4719 351.jpg RBC 373 467 11 104
4720 351.jpg RBC 551 634 110 194
4721 351.jpg RBC 528 633 313 408
4722 351.jpg RBC 191 296 281 376
4723 351.jpg RBC 55 160 372 467
4724 351.jpg RBC 330 455 128 225
4725 351.jpg RBC 200 300 347 433
4726 351.jpg RBC 121 241 192 320
4727 351.jpg WBC 285 474 225 407
4728 352.jpg RBC 137 243 352 453
4729 352.jpg RBC 217 319 214 331
4730 352.jpg RBC 280 381 105 204
4731 352.jpg RBC 397 506 82 176
4732 352.jpg RBC 484 603 2 114
4733 352.jpg RBC 538 640 340 443
4734 352.jpg RBC 48 179 244 371
4735 352.jpg RBC 1 116 178 296
4736 352.jpg RBC 398 512 335 445
4737 352.jpg RBC 297 411 21 131
4738 352.jpg RBC 1 91 318 427
4739 352.jpg WBC 412 613 177 355
4740 352.jpg Platelets 86 133 375 415
4741 353.jpg RBC 507 609 63 180
4742 353.jpg RBC 426 528 383 480
4743 353.jpg RBC 186 290 54 174
4744 353.jpg RBC 108 228 1 104
4745 353.jpg RBC 1 114 1 96
4746 353.jpg RBC 314 428 5 101
4747 353.jpg RBC 61 165 261 359
4748 353.jpg RBC 98 192 393 480
4749 353.jpg Platelets 524 574 357 398
4750 353.jpg Platelets 209 242 310 347
4751 353.jpg WBC 242 466 87 301
4752 353.jpg RBC 287 396 383 480
4753 353.jpg RBC 517 620 405 474
4754 354.jpg RBC 539 640 53 154
4755 354.jpg RBC 393 511 334 437
4756 354.jpg RBC 501 618 278 406
4757 354.jpg RBC 423 543 1 115
4758 354.jpg RBC 331 442 76 168
4759 354.jpg RBC 312 439 176 302
4760 354.jpg RBC 10 117 196 292
4761 354.jpg RBC 113 231 153 271
4762 354.jpg RBC 249 364 133 229
4763 354.jpg WBC 57 345 278 480
4764 355.jpg RBC 5 90 249 354
4765 355.jpg RBC 210 323 8 118
4766 355.jpg RBC 158 256 283 394
4767 355.jpg RBC 83 166 399 480
4768 355.jpg RBC 534 635 13 116
4769 355.jpg RBC 409 499 85 173
4770 355.jpg RBC 247 360 225 325
4771 355.jpg RBC 268 381 293 393
4772 355.jpg RBC 84 192 179 293
4773 355.jpg RBC 155 263 157 271
4774 355.jpg RBC 150 256 1 111
4775 355.jpg RBC 333 433 361 431
4776 355.jpg RBC 1 90 112 200
4777 355.jpg WBC 383 625 205 434
4778 356.jpg RBC 42 140 242 361
4779 356.jpg RBC 54 152 56 175
4780 356.jpg RBC 146 244 265 384
4781 356.jpg RBC 449 560 311 428
4782 356.jpg RBC 200 304 142 253
4783 356.jpg RBC 205 313 59 147
4784 356.jpg RBC 529 628 238 331
4785 356.jpg RBC 220 334 377 479
4786 356.jpg RBC 133 232 394 480
4787 356.jpg RBC 329 456 129 224
4788 356.jpg RBC 291 400 1 84
4789 356.jpg WBC 246 477 211 415
4790 356.jpg Platelets 564 596 333 372
4791 357.jpg RBC 1 89 164 257
4792 357.jpg RBC 46 171 67 177
4793 357.jpg RBC 289 396 88 196
4794 357.jpg RBC 357 454 185 271
4795 357.jpg RBC 97 230 320 441
4796 357.jpg RBC 13 99 324 395
4797 357.jpg WBC 218 332 181 320
4798 357.jpg Platelets 106 181 236 309
4799 357.jpg Platelets 51 89 34 79
4800 358.jpg RBC 349 499 120 206
4801 358.jpg RBC 343 437 272 357
4802 358.jpg RBC 184 283 292 378
4803 358.jpg RBC 253 352 240 326
4804 358.jpg RBC 408 505 282 393
4805 358.jpg RBC 143 240 189 290
4806 358.jpg RBC 305 404 43 129
4807 358.jpg RBC 373 472 21 107
4808 358.jpg RBC 458 559 50 160
4809 358.jpg RBC 1 94 197 285
4810 358.jpg RBC 1 70 2 103
4811 358.jpg RBC 8 110 386 462
4812 358.jpg RBC 558 640 167 251
4813 358.jpg RBC 558 640 319 403
4814 358.jpg RBC 479 577 415 480
4815 358.jpg RBC 101 201 120 224
4816 358.jpg WBC 135 281 1 104
4817 358.jpg Platelets 45 74 185 211
4818 359.jpg RBC 14 115 275 381
4819 359.jpg RBC 1 101 374 480
4820 359.jpg RBC 343 444 366 472
4821 359.jpg RBC 294 384 386 480
4822 359.jpg RBC 333 423 248 342
4823 359.jpg RBC 198 282 1 133
4824 359.jpg RBC 460 548 146 253
4825 359.jpg RBC 495 583 145 252
4826 359.jpg RBC 543 640 158 260
4827 359.jpg RBC 520 630 267 371
4828 359.jpg RBC 310 399 183 266
4829 359.jpg RBC 533 640 1 74
4830 359.jpg WBC 282 413 42 169
4831 359.jpg Platelets 485 524 336 368
4832 360.jpg RBC 53 162 306 412
4833 360.jpg RBC 1 68 203 322
4834 360.jpg RBC 162 271 114 220
4835 360.jpg RBC 110 221 82 197
4836 360.jpg RBC 151 245 1 89
4837 360.jpg RBC 243 337 1 89
4838 360.jpg RBC 509 613 206 303
4839 360.jpg RBC 479 583 105 202
4840 360.jpg RBC 376 480 142 239
4841 360.jpg RBC 238 360 235 338
4842 360.jpg RBC 176 291 212 315
4843 360.jpg RBC 158 256 320 449
4844 360.jpg RBC 307 378 336 455
4845 360.jpg RBC 316 451 1 153
4846 360.jpg WBC 338 562 248 450
4847 361.jpg RBC 372 499 64 195
4848 361.jpg RBC 421 545 267 367
4849 361.jpg RBC 95 211 174 270
4850 361.jpg RBC 293 399 194 284
4851 361.jpg RBC 328 456 1 71
4852 361.jpg RBC 88 190 57 158
4853 361.jpg RBC 534 639 22 127
4854 361.jpg RBC 483 582 100 222
4855 361.jpg RBC 529 621 411 480
4856 361.jpg RBC 173 262 3 103
4857 361.jpg Platelets 87 137 406 449
4858 361.jpg WBC 209 460 267 480
4859 362.jpg RBC 82 214 1 79
4860 362.jpg RBC 316 404 130 238
4861 362.jpg RBC 281 372 246 339
4862 362.jpg RBC 395 486 4 96
4863 362.jpg RBC 409 505 356 448
4864 362.jpg RBC 559 640 160 253
4865 362.jpg RBC 524 605 26 119
4866 362.jpg RBC 490 580 395 477
4867 362.jpg RBC 46 134 295 408
4868 362.jpg RBC 95 190 99 202
4869 362.jpg RBC 185 276 86 171
4870 362.jpg RBC 98 211 196 299
4871 362.jpg RBC 187 272 267 360
4872 362.jpg RBC 210 301 321 411
4873 362.jpg RBC 131 238 346 446
4874 362.jpg WBC 374 549 181 334
4875 362.jpg Platelets 249 288 406 447
4876 363.jpg RBC 94 201 247 335
4877 363.jpg RBC 35 142 392 480
4878 363.jpg RBC 252 359 25 114
4879 363.jpg RBC 466 577 325 446
4880 363.jpg RBC 377 488 60 182
4881 363.jpg RBC 397 504 400 480
4882 363.jpg RBC 66 162 139 216
4883 363.jpg RBC 96 209 23 136
4884 363.jpg RBC 470 560 95 212
4885 363.jpg RBC 125 219 133 217
4886 363.jpg RBC 1 82 268 392
4887 363.jpg WBC 160 397 225 447
